Time (s),Channel 1 (V),Channel 2 (V)
0.015454,0.9246266775870294,1.167666426613477
0.0154565,0.923632201289569,1.161962256077263
0.015459,0.922969217091262,1.155922546097742
0.0154615,0.9226377249921085,1.149882836118221
0.015464,0.9226377249921085,1.145856362798541
0.0154665,0.9216432486946481,1.139816652819021
0.015469,0.9209802644963411,1.1337769428395
0.0154715,0.9203172802980342,1.127066153973366
0.015474,0.9196542960997272,1.121697522880459
0.0154765,0.9186598198022667,1.115993352344245
0.015479,0.9183283277031132,1.110624721251338
0.0154815,0.9179968356039597,1.105927169045044
0.015484,0.9176653435048062,1.099551919622217
0.0154865,0.9163393751081923,1.094183288529309
0.015489,0.9156763909098853,1.087472499663175
0.0154915,0.9146819146124249,1.081432789683655
0.015494,0.9146819146124249,1.074722000817521
0.0154965,0.9140189304141179,1.071366606384454
0.015499,0.913355946215811,1.065326896404933
0.0155015,0.9120299778191969,1.058951646982106
0.015504,0.9116984857200435,1.052911937002585
0.0155065,0.9110355015217365,1.046536687579758
0.015509,0.9097095331251226,1.040161438156931
0.0155115,0.9090465489268156,1.033786188734104
0.015514,0.9087150568276621,1.030430794301036
0.0155165,0.9080520726293552,1.024391084321516
0.015519,0.9070575963318946,1.018351374341995
0.0155215,0.9057316279352807,1.011640585475861
0.015524,0.9047371516378203,1.005600875496341
0.0155265,0.9037426753403598,0.9995611655168203
0.015529,0.9037426753403598,0.9948636133105264
0.0155315,0.9024167069437459,0.9884883638876991
0.015534,0.9014222306462855,0.9821131144648719
0.0155365,0.9004277543488249,0.9757378650420446
0.015539,0.899764770150518,0.9693626156192173
0.0155415,0.8987702938530575,0.9633229056396967
0.015544,0.8974443254564436,0.9576187351034828
0.0155465,0.8974443254564436,0.9529211828971891
0.015549,0.8961183570598297,0.9458748545877483
0.0155515,0.8954553728615227,0.9398351446082277
0.015554,0.8941294044649087,0.9334598951854005
0.0155565,0.8934664202666017,0.9280912640924933
0.015559,0.8921404518699878,0.9207093963397459
0.0155615,0.8908144834733739,0.9153407652468387
0.015564,0.8901514992750669,0.9099721341539315
0.0155665,0.8891570229776065,0.9035968847311042
0.015569,0.8884940387792994,0.8972216353082769
0.0155715,0.886836578283532,0.8908463858854496
0.015574,0.8858421019860716,0.8841355970193157
0.0155765,0.8848476256886112,0.8777603475964884
0.015579,0.8841846414903042,0.8733983348335013
0.0155815,0.8825271809945368,0.8673586248539807
0.015584,0.8818641967962297,0.8609833754311534
0.0155865,0.8805382283996158,0.8546081260083261
0.015589,0.8795437521021554,0.8478973371421922
0.0155915,0.877886291606388,0.8408510088327514
0.015594,0.877223307408081,0.8341402199666175
0.0155965,0.8762288311106206,0.8294426677603236
0.015599,0.87523435481316,0.8230674183374964
0.0156015,0.8742398785156996,0.8163566294713623
0.015604,0.8729139101190857,0.8096458406052284
0.0156065,0.8715879417224717,0.8029350517390944
0.015609,0.8702619733258578,0.7965598023162671
0.0156115,0.8692674970283973,0.7911911712233599
0.015614,0.8679415286317833,0.7851514612438394
0.0156165,0.8666155602351694,0.7787762118210121
0.015619,0.8652895918385555,0.7717298835115713
0.0156215,0.8639636234419416,0.765354634088744
0.015624,0.8623061629461741,0.7583083057793034
0.0156265,0.8616431787478671,0.7515975169131694
0.015629,0.8606487024504067,0.7479065830367957
0.0156315,0.8593227340537928,0.7408602547273551
0.015634,0.857996765657177,0.7341494658612149
0.0156365,0.8560078130622579,0.727438676995087
0.015639,0.8546818446656439,0.7203923486856464
0.0156415,0.85335587626903,0.7140170992628191
0.015644,0.8516984157732641,0.7069707709533848
0.0156465,0.8510354315749555,0.7026087581903913
0.015649,0.8497094631783416,0.6955624298809506
0.0156515,0.8487149868808812,0.6891871804581233
0.015654,0.8467260342859603,0.6821408521486826
0.0156565,0.8454000658893464,0.675094523839242
0.015659,0.8437426053935789,0.6680481955298012
0.0156615,0.8427481290961168,0.6630151038801956
0.015664,0.841090668600351,0.6573109333439868
0.0156665,0.8397647002037371,0.6506001444778529
0.015669,0.8381072397079696,0.6435538161684122
0.0156715,0.8367812713113569,0.6361719484156715
0.015674,0.8357867950138952,0.6291256201062241
0.0156765,0.8337978424189744,0.6217437523534768
0.015679,0.8328033661215138,0.6177172790337964
0.0156815,0.8314773977248999,0.6113420296109691
0.015684,0.8291569530308255,0.6042957013015283
0.0156865,0.8278309846342116,0.5972493729920877
0.015689,0.8261735241384441,0.5902030446826469
0.0156915,0.8245160636426767,0.5831567163732063
0.015694,0.8228586031469093,0.5764459275070724
0.0156965,0.8215326347502938,0.5720839147440779
0.015699,0.8198751742545279,0.5640309681047244
0.0157015,0.818549205857914,0.5576557186818971
0.015704,0.8168917453621466,0.5506093903724565
0.0157065,0.8152342848663807,0.5438986015063286
0.015709,0.8132453322714582,0.5368522731968818
0.0157115,0.8125823480731512,0.5324902604338947
0.015714,0.8102619033790768,0.5254439321244541
0.0157165,0.8092674270816164,0.5183976038150133
0.015719,0.8079414586850024,0.5113512755055727
0.0157215,0.805621013990928,0.5036338683095185
0.015724,0.8036320613960053,0.4969230794433787
0.0157265,0.8016431088010862,0.4905478300205572
0.015729,0.8003171404044722,0.48517919892765
0.0157315,0.7986596799087048,0.4781328706182094
0.015734,0.7970022194129389,0.4710865423087751
0.0157365,0.7950132668180164,0.4637046745560213
0.015739,0.793355806322249,0.4569938856898873
0.0157415,0.7916983458264816,0.4492764784938332
0.015744,0.7900408853307141,0.443907847400926
0.0157465,0.7890464090332537,0.4382036768647121
0.015749,0.7873889485374863,0.4318284274418848
0.0157515,0.7850685038434119,0.423775480802524
0.015754,0.7830795512484909,0.41605807360647
0.0157565,0.7807591065544166,0.4096828241836427
0.015759,0.7787701539594957,0.4019654169875886
0.0157615,0.7777756776620353,0.3969323253379881
0.015764,0.7761182171662678,0.3905570759151608
0.0157665,0.7744607566705004,0.3835107476057201
0.015769,0.7724718040755795,0.3764644192962794
0.0157715,0.770814343579812,0.3687470121002254
0.015774,0.7684938988857376,0.3617006837907846
0.0157765,0.7665049462908167,0.3559965132545708
0.015779,0.7648474857950492,0.3502923427183569
0.0157815,0.7631900252992818,0.3429104749656095
0.015784,0.7612010727043609,0.3351930677695554
0.0157865,0.7588806280102848,0.3281467394601086
0.015789,0.7568916754153656,0.3214359505939807
0.0157915,0.7545712307212912,0.3137185433979267
0.015794,0.7535767544238308,0.3086854517483262
0.0157965,0.7519192939280649,0.3023102023255047
0.015799,0.7495988492339889,0.2952638740160582
0.0158015,0.7472784045399146,0.2872109273766974
0.015804,0.7459524361433005,0.27982905962395
0.0158065,0.7436319914492262,0.2734538102011227
0.015809,0.7416430388543053,0.266407481891682
0.0158115,0.7406485625568447,0.2620454691286949
0.015814,0.7379966257636169,0.2549991408192542
0.0158165,0.736007673168696,0.2476172730665069
0.015819,0.734018720573775,0.2398998658704528
0.0158215,0.7310352916813937,0.2315113797877853
0.015824,0.7290463390864728,0.2244650514783446
0.0158265,0.7273888785907053,0.2194319598287441
0.015829,0.7253999259957844,0.2137277892925302
0.0158315,0.7230794813017101,0.2056748426531694
0.015834,0.7214220208059426,0.1989640537870355
0.0158365,0.7191015761118682,0.1915821860342881
0.015839,0.7171126235169473,0.1842003182815407
0.0158415,0.7147921788228729,0.1764829110854866
0.015844,0.7131347183271055,0.1714498194358861
0.0158465,0.7108142736330311,0.1650745700130588
0.015849,0.7084938289389545,0.1570216233736916
0.0158515,0.7061733842448823,0.1499752950642573
0.015854,0.7041844316499614,0.14259342731151
0.0158565,0.7021954790550404,0.1355470990020693
0.015859,0.6998750343609682,0.1281652312493286
0.0158615,0.6982175738651986,0.1231321395997214
0.015864,0.6962286212702777,0.1160858112902807
0.0158665,0.6935766844770498,0.1087039435375333
0.015869,0.6915877318821289,0.1016576152280926
0.0158715,0.6886043029897475,0.09394020803203856
0.015874,0.6862838582956732,0.08722941916590457
0.0158765,0.6846263977999041,0.08051863029976569
0.015879,0.6829689373041382,0.0751499992068634
0.0158815,0.6806484926100639,0.06743259201080931
0.015884,0.6786595400151429,0.06005072425806192
0.0158865,0.6760076032219176,0.05233331706201486
0.015889,0.6736871585278407,0.04562252819587385
0.0158915,0.6716982059329197,0.03857619988643316
0.015894,0.6693777612388453,0.03320756879352597
0.0158965,0.6667258244456175,0.02683231937069868
0.015899,0.664405379751543,0.0191149121746446
0.0159015,0.6617534429583152,0.01173304442189721
0.015904,0.6597644903633942,0.005022255555763219
0.0159065,0.6577755377684733,-0.002359612196984167
0.015909,0.655455093074399,-0.008734861619811456
0.0159115,0.6534661404794756,-0.01343241382611257
0.015914,0.6508142036862501,-0.02148536046546603
0.0159165,0.6484937589921758,-0.02953830710482682
0.015919,0.6458418221989478,-0.03591355652765411
0.0159215,0.6435213775048756,-0.04363096372370118
0.015924,0.6408694407116455,-0.05101283147645558
0.0159265,0.6388804881167246,-0.05638146256936277
0.015929,0.6372230276209572,-0.06309225143549675
0.0159315,0.6342395987285758,-0.07047411918824414
0.015934,0.6319191540345015,-0.07852706582760492
0.0159365,0.6299302014395806,-0.08423123636381882
0.015939,0.6266152804480433,-0.09261972244649211
0.0159415,0.6239633436548178,-0.09899497186931359
0.015944,0.6223058831590503,-0.1036925240756074
0.0159465,0.6203169305641294,-0.1120810101582749
0.015949,0.6173335016717507,-0.1187917990244027
0.0159515,0.6146815648785202,-0.1268447456637696
0.015954,0.6120296280852923,-0.1338910739732103
0.0159565,0.6097091833912179,-0.1412729417259577
0.015959,0.607720230796297,-0.1463060333755582
0.0159615,0.6053997861022226,-0.1516746644684654
0.015964,0.6027478493089947,-0.1597276111078262
0.0159665,0.6000959125157668,-0.1671094788605736
0.015969,0.5974439757225389,-0.1751624254999343
0.0159715,0.594792038929311,-0.182208753809375
0.015974,0.5918086100369281,-0.18925508211882
0.0159765,0.5901511495411622,-0.1939526343251095
0.015979,0.5874992127479344,-0.2016700415211636
0.0159815,0.5845157838555529,-0.2083808303872976
0.015984,0.5821953391614807,-0.2157626981400382
0.0159865,0.5795434023682506,-0.2231445658927924
0.015989,0.5768914655750228,-0.2308619730888464
0.0159915,0.5745710208809484,-0.2372372225116737
0.015994,0.572250576186874,-0.2422703141612742
0.0159965,0.5692671472944926,-0.2499877213573283
0.015999,0.5669467026004182,-0.257034049666769
0.0160015,0.5646262579063417,-0.2644159174195222
0.016004,0.5623058132122695,-0.2707911668423437
0.0160065,0.559322384319888,-0.2788441134817045
0.016009,0.5573334317249671,-0.2835416656879983
0.0160115,0.5543500028325884,-0.2899169151108198
0.016014,0.5516980660393579,-0.2976343223068796
0.0160165,0.5487146371469765,-0.305016190059627
0.016019,0.5467256845520556,-0.311726978925761
0.0160215,0.5430792714613673,-0.3191088466785084
0.016024,0.5404273346681393,-0.3271617933178692
0.0160265,0.5387698741723719,-0.3308527271942429
0.016029,0.536117937379144,-0.3382345949469903
0.0160315,0.5334660005859162,-0.3446098443698176
0.016034,0.5304825716935347,-0.3523272515658716
0.0160365,0.5278306349003039,-0.3593735798753199
0.016039,0.5245157139087721,-0.3677620659579798
0.0160415,0.5218637771155441,-0.3734662364941937
0.016044,0.5202063166197767,-0.3784993281437942
0.0160465,0.5168913956282448,-0.3858811958965349
0.016049,0.514239458835014,-0.3925919847626756
0.0160515,0.5112560299426326,-0.4009804708453431
0.016054,0.5089355852485582,-0.4073557202681704
0.0160565,0.5056206642570233,-0.414402048577611
0.016059,0.5033002195629489,-0.4197706796705182
0.0160615,0.5003167906705676,-0.4258103896500388
0.016064,0.4979963459764908,-0.4331922574027926
0.0160665,0.4953444091832653,-0.4402385857122269
0.016069,0.4923609802908839,-0.447955992908281
0.0160715,0.4887145672001956,-0.4553378606610283
0.016074,0.4860626304069701,-0.462719728413769
0.0160765,0.4844051699112003,-0.4670817411767628
0.016079,0.4810902489196654,-0.4731214511562834
0.0160815,0.478106820027284,-0.4805033189090308
0.016084,0.4754548832340561,-0.4882207261050849
0.0160865,0.4721399622425212,-0.4949315149712189
0.016089,0.4691565333501399,-0.5019778432806595
0.0160915,0.4668360886560655,-0.5083530927034868
0.016094,0.4648471360611446,-0.5133861843530872
0.0160965,0.4618637071687632,-0.520432512662528
0.016099,0.4588802782763818,-0.5284854593018887
0.0161015,0.455565357284847,-0.5351962481680228
0.016104,0.4529134204916191,-0.5419070370341568
0.0161065,0.4495984995000842,-0.5492889047869042
0.016109,0.4472780548060099,-0.5529798386632778
0.0161115,0.444626118012782,-0.5600261669727185
0.016114,0.4419741812195541,-0.5670724952821592
0.0161165,0.4393222444263262,-0.5741188235915999
0.016119,0.4360073234347913,-0.5811651519010406
0.0161215,0.4326924024432565,-0.588547019653788
0.016124,0.4300404656500286,-0.5932445718600817
0.0161265,0.4277200209559518,-0.5999553607262206
0.016129,0.4250680841627263,-0.6053239918191229
0.0161315,0.4217531631711914,-0.6133769384584837
0.016134,0.4184382421796566,-0.6207588062112311
0.0161365,0.4154548132872779,-0.627469595077359
0.016139,0.4124713843948938,-0.6345159233868057
0.0161415,0.4104824317999729,-0.6388779361497928
0.016144,0.4081619871058985,-0.6455887250159269
0.0161465,0.4045155740152102,-0.6529705927686742
0.016149,0.4015321451228288,-0.6593458421915015
0.0161515,0.3975542399329869,-0.6673987888308623
0.016154,0.3949023031397563,-0.6741095776970017
0.0161565,0.3919188742473777,-0.6801492876765168
0.016159,0.3899299216524568,-0.684511300439504
0.0161615,0.3866150006609219,-0.6918931681922513
0.016164,0.3836315717685433,-0.6989394965016856
0.0161665,0.3806481428761592,-0.7049792064812126
0.016169,0.3773332218846243,-0.7130321531205734
0.0161715,0.3740183008930895,-0.7187363236567873
0.016174,0.3710348720007081,-0.7251115730796146
0.0161765,0.3693774115049406,-0.7294735858426017
0.016179,0.3663939826125593,-0.7365199141520424
0.0161815,0.3627475695218709,-0.7442373213480965
0.016184,0.3597641406294896,-0.750277031327617
0.0161865,0.3561177275388012,-0.7579944385236711
0.016189,0.3534657907455709,-0.7636986090598891
0.0161915,0.3508138539523454,-0.7680606218228722
0.016194,0.3481619171591175,-0.7744358712456995
0.0161965,0.3448469961675827,-0.7814821995551401
0.016199,0.3418635672752041,-0.7885285278645744
0.0162015,0.338217154184513,-0.7959103956173281
0.016204,0.3349022331929781,-0.8019501055968488
0.0162065,0.3319188043005968,-0.8086608944629827
0.016209,0.3302613438048294,-0.8126873677826632
0.0162115,0.326614930714141,-0.8197336960921038
0.016214,0.3233000097226061,-0.8264444849582379
0.0162165,0.3203165808302214,-0.8331552738243776
0.016219,0.3166701677395364,-0.8395305232471991
0.0162215,0.3130237546488481,-0.8459057726700264
0.016224,0.3103718178556202,-0.8519454826495469
0.0162265,0.3083828652607011,-0.8573141137424493
0.016229,0.3050679442691644,-0.8633538237219748
0.0162315,0.3017530232776295,-0.8704001520314154
0.016234,0.2991010864844016,-0.8774464803408561
0.0162365,0.2954546733937133,-0.8838217297636835
0.016239,0.2921397524021784,-0.8901969791865108
0.0162415,0.2894878156089506,-0.8945589919494978
0.016244,0.2865043867165692,-0.9009342413723251
0.0162465,0.2835209578241878,-0.9073094907951523
0.016249,0.280206036832653,-0.9140202796612864
0.0162515,0.2765596237419613,-0.9203955290841197
0.016254,0.2729132106512763,-0.9271063179502477
0.0162565,0.2699297817588949,-0.9331460279297682
0.016259,0.2682723212631275,-0.9371725012494486
0.0162615,0.2649574002715956,-0.9438832901155765
0.016264,0.2616424792800577,-0.9505940789817166
0.0162665,0.2583275582885229,-0.9576404072911573
0.016269,0.255012637296988,-0.9636801172706778
0.0162715,0.2513662242062997,-0.9697198272501985
0.016274,0.2490457795122253,-0.9750884583431056
0.0162765,0.246062350619844,-0.9801215499927062
0.016279,0.2427474296283064,-0.9864967994155399
0.0162815,0.2397640007359277,-0.9935431277249741
0.016284,0.2367805718435463,-0.999247298261188
0.0162865,0.2328026666537045,-1.005622547684015
0.016289,0.2291562535630195,-1.012333336550143
0.0162915,0.2268358088689418,-1.01635980986983
0.016294,0.2235208878774069,-1.021728440962737
0.0162965,0.220868951084179,-1.028774769272178
0.016299,0.2172225379934907,-1.035485558138312
0.0163015,0.2135761249028023,-1.040854189231219
0.016304,0.2102612039112675,-1.047564978097353
0.0163065,0.2079407592171931,-1.052262530303647
0.016309,0.2052888224239652,-1.057631161396554
0.0163115,0.2023053935315838,-1.063670871376074
0.016314,0.1986589804408922,-1.069710581355601
0.0163165,0.1950125673502071,-1.076085830778422
0.016319,0.1916976463586723,-1.082125540757943
0.0163215,0.1880512332679839,-1.088165250737464
0.016324,0.1853992964747584,-1.092527263500447
0.0163265,0.1830788517806816,-1.098231434036664
0.016329,0.1797639307891468,-1.104271144016185
0.0163315,0.1761175176984584,-1.110981932882319
0.016334,0.1731340888060771,-1.117357182305146
0.0163365,0.1694876757153887,-1.123396892284667
0.016339,0.1661727547238539,-1.127423365604347
0.0163415,0.1638523100297762,-1.131785378367341
0.016344,0.1602058969390911,-1.138831706676775
0.0163465,0.1565594838484028,-1.144200337769682
0.016349,0.1532445628568679,-1.150911126635816
0.0163515,0.1502611339644893,-1.156950836615331
0.016354,0.1469462129729517,-1.162319467708244
0.0163565,0.1439627840805703,-1.167017019914538
0.016359,0.1413108472873424,-1.172050111564138
0.0163615,0.1376644341966541,-1.178760900430272
0.016364,0.1346810053042727,-1.184129531523179
0.0163665,0.1310345922135844,-1.1901692415027
0.016369,0.127388179122896,-1.195873412038914
0.0163715,0.1244047502305146,-1.201242043131821
0.016374,0.1220843055364402,-1.204932977008195
0.0163765,0.1191008766440589,-1.210972686987716
0.016379,0.115122971454217,-1.216676857523929
0.0163815,0.1124710346609891,-1.22271656750345
0.016384,0.1084931294711473,-1.228756277482971
0.0163865,0.104846716380459,-1.234124908575878
0.016389,0.1018632874880776,-1.239493539668785
0.0163915,0.09921135069484971,-1.243184473545158
0.016394,0.09589642970331486,-1.248888644081372
0.0163965,0.09258150871178,-1.2552638935042
0.016399,0.08893509562109167,-1.261639142927027
0.0164015,0.08528868253040331,-1.267007774019934
0.016404,0.08197376153886604,-1.273383023442765
0.0164065,0.07932182474564056,-1.277073957319135
0.016409,0.07633839585325919,-1.281771509525429
0.0164115,0.07269198276257086,-1.287475680061643
0.016414,0.06937706177103901,-1.292844311154545
0.0164165,0.06639363287865463,-1.298884021134071
0.016419,0.0620842355896593,-1.305259270556898
0.0164215,0.05910080669727794,-1.310292362206498
0.016424,0.05678036200320353,-1.313647756639565
0.0164265,0.05346544101166868,-1.319016387732473
0.016429,0.05015052002013382,-1.324720558268687
0.0164315,0.04650410692944547,-1.32941811047498
0.016434,0.0435206780370641,-1.335793359897808
0.0164365,0.03954277284722227,-1.341161990990715
0.016439,0.03622785185568741,-1.345859543197009
0.0164415,0.03390740716161301,-1.349886016516689
0.016444,0.03092397826923163,-1.355590187052903
0.0164465,0.02727756517854329,-1.36095881814581
0.016449,0.02363115208785495,-1.366998528125331
0.0164515,0.02031623109632009,-1.372031619774931
0.016454,0.01700131010478523,-1.376393632537918
0.0164565,0.01434937331155734,-1.380084566414292
0.016459,0.01136594441917597,-1.385788736950506
0.0164615,0.008051023427641114,-1.390821828600106
0.016464,0.004404610336952769,-1.3955193808064
0.0164665,0.0007581972462611087,-1.401223551342619
0.016469,-0.002888215844423919,-1.406256642992215
0.0164715,-0.006203136835958778,-1.411289734641815
0.016474,-0.008192089430879693,-1.414645129074882
0.0164765,-0.01150701042241154,-1.419678220724478
0.016479,-0.01548491561225638,-1.42504685181739
0.0164815,-0.01813685240548427,-1.43007994346699
0.016484,-0.0221147575953261,-1.436119653446511
0.0164865,-0.02576117068601444,-1.440146126766191
0.016489,-0.02808161538008884,-1.443501521199258
0.0164915,-0.03172802847077719,-1.448534612848859
0.016494,-0.03437996526400779,-1.453567704498464
0.0164965,-0.03736339415638645,-1.458936335591366
0.016499,-0.04067831514792131,-1.46363388779766
0.0165015,-0.04498771243691662,-1.469002518890567
0.016504,-0.04797114132929528,-1.47437114998347
0.0165065,-0.05029158602337239,-1.476719926086621
0.016509,-0.05327501491575377,-1.482088557179529
0.0165115,-0.05725292010559559,-1.486450569942516
0.016514,-0.06089933319628394,-1.491819201035423
0.0165165,-0.06454574628697229,-1.496852292685023
0.016519,-0.06786066727850715,-1.501549844891317
0.0165215,-0.07084409617088852,-1.504905239324384
0.016524,-0.07283304876580943,-1.508596173200758
0.0165265,-0.07681095395565127,-1.513964804293665
0.016529,-0.08012587494718974,-1.51899789594327
0.0165315,-0.08410378013702796,-1.523359908706253
0.016534,-0.08708720902940933,-1.528393000355853
0.0165365,-0.09007063792179071,-1.533090552562147
0.016539,-0.09272257471501616,-1.535774868108598
0.0165415,-0.09603749570655343,-1.540472420314894
0.016544,-0.09935241669808831,-1.545169972521188
0.0165465,-0.1033303218879301,-1.550203064170788
0.016549,-0.105982258681158,-1.554565076933776
0.0165515,-0.1102916559701533,-1.559598168583376
0.016554,-0.1132750848625347,-1.563960181346363
0.0165565,-0.1155955295566118,-1.566644496892821
0.016559,-0.1185789584489905,-1.571342049099111
0.0165615,-0.1222253715396788,-1.576039601305404
0.016564,-0.1252088004320602,-1.580401614068391
0.0165665,-0.1291867056218984,-1.585099166274681
0.016569,-0.1325016266134369,-1.589125639594366
0.0165715,-0.1354850555058182,-1.593152112914046
0.016574,-0.1381369922990461,-1.597178586233726
0.0165765,-0.141451913290581,-1.601540598996714
0.016579,-0.1447668342821158,-1.605902611759701
0.0165815,-0.1484132473728042,-1.609929085079381
0.016584,-0.1520596604634925,-1.613955558399061
0.0165865,-0.1550430893558739,-1.619324189491969
0.016589,-0.1573635340499483,-1.622344044481729
0.0165915,-0.160346962942333,-1.625699438914799
0.016594,-0.163993376033018,-1.629725912234476
0.0165965,-0.1669768049253994,-1.634087924997463
0.016599,-0.1702917259169343,-1.638114398317144
0.0166015,-0.1739381390076193,-1.642140871636821
0.016604,-0.1772530599991575,-1.646502884399811
0.0166065,-0.1799049967923854,-1.649187199946265
0.016609,-0.1828884256847667,-1.653213673265945
0.0166115,-0.1862033466763016,-1.656904607142319
0.016614,-0.1898497597669899,-1.661602159348613
0.0166165,-0.1931646807585248,-1.665628632668293
0.016619,-0.1961481096509092,-1.668984027101364
0.0166215,-0.199463030642441,-1.67301050042104
0.016624,-0.2017834753365154,-1.675359276524187
0.0166265,-0.2054298884272037,-1.679721289287174
0.016629,-0.2087448094187356,-1.684083302050158
0.0166315,-0.2120597304102735,-1.688445314813149
0.016634,-0.2153746514018083,-1.692136248689522
0.0166365,-0.2186895723933432,-1.696162722009203
0.016639,-0.2210100170874176,-1.698175958669043
0.0166415,-0.223993445979799,-1.70253797143203
0.016644,-0.2273083669713338,-1.705893365865097
0.0166465,-0.2312862721611756,-1.709584299741471
0.016649,-0.234269701053557,-1.713610773061151
0.0166515,-0.2379161141442454,-1.717637246380832
0.016654,-0.2408995430366286,-1.721328180257206
0.0166565,-0.2428884956315477,-1.722670338030432
0.016659,-0.245871924523929,-1.727367890236726
0.0166615,-0.2495183376146174,-1.730723284669793
0.016664,-0.2528332586061492,-1.73474975798947
0.0166665,-0.2561481795976871,-1.737769612979233
0.016669,-0.2597945926883755,-1.741796086298914
0.0166715,-0.2627780215807569,-1.744815941288674
0.016674,-0.2647669741756777,-1.747500256835128
0.0166765,-0.2680818951672126,-1.751191190711501
0.016679,-0.271065324059594,-1.754882124587875
0.0166815,-0.2743802450511318,-1.758573058464252
0.016684,-0.2776951660426637,-1.761928452897316
0.0166865,-0.2810100870341986,-1.764612768443769
0.016689,-0.2833305317282729,-1.767297083990223
0.0166915,-0.286976944818958,-1.770988017866593
0.016694,-0.2902918658104962,-1.774343412299664
0.0166965,-0.293606786802031,-1.778369885619344
0.016699,-0.2969217077935659,-1.781389740609104
0.0167015,-0.3002366287851007,-1.784745135042171
0.016704,-0.3025570734791752,-1.786758371702012
0.0167065,-0.3048775181732495,-1.790113766135079
0.016709,-0.3081924391647844,-1.793469160568146
0.0167115,-0.3115073601563192,-1.796489015557906
0.016714,-0.3154852653461611,-1.80017994943428
0.0167165,-0.3184686942385425,-1.80319980442404
0.016719,-0.3217836152300773,-1.8062196594138
0.0167215,-0.3241040599241517,-1.80823289607364
0.016724,-0.3267559967173796,-1.810917211620094
0.0167265,-0.3307339019072215,-1.814943684939774
0.016729,-0.3337173307996028,-1.817963539929535
0.0167315,-0.3370322517911377,-1.821318934362602
0.016734,-0.3400156806835191,-1.824003249909055
0.0167365,-0.3429991095759004,-1.826352026012202
0.016739,-0.3456510463691283,-1.828700802115349
0.0167415,-0.3486344752615096,-1.831720657105109
0.016744,-0.351617904153894,-1.835076051538179
0.0167465,-0.3549328251454259,-1.837424827641323
0.016749,-0.3579162540378073,-1.84078022207439
0.0167515,-0.3615626671284956,-1.843128998177537
0.016754,-0.3642146039217211,-1.845477774280682
0.0167565,-0.3665350486157979,-1.848497629270444
0.016759,-0.3698499696073327,-1.851181944816898
0.0167615,-0.3728333984997141,-1.853530720920045
0.016764,-0.3764798115904025,-1.856886115353112
0.0167665,-0.3794632404827838,-1.860577049229486
0.016769,-0.3827781614743187,-1.862925825332632
0.0167715,-0.384767114069242,-1.863932443662555
0.016774,-0.3874190508624675,-1.866281219765699
0.0167765,-0.3904024797548489,-1.869636614198766
0.016779,-0.3933859086472303,-1.870978771971993
0.0167815,-0.3970323217379153,-1.875340784734976
0.016784,-0.4000157506303,-1.877689560838127
0.0167865,-0.4026676874235279,-1.879031718611354
0.016789,-0.4049881321176023,-1.881716034157807
0.0167915,-0.4083030531091371,-1.883393731374341
0.016794,-0.411617974100672,-1.885742507477488
0.0167965,-0.4142699108938999,-1.888091283580635
0.016799,-0.4169218476871278,-1.890775599127088
0.0168015,-0.4202367686786626,-1.893124375230235
0.016804,-0.422557213372737,-1.894130993560155
0.0168065,-0.4252091501659679,-1.897150848549918
0.016809,-0.4285240711574997,-1.899835164096369
0.0168115,-0.4315075000498811,-1.902183940199516
0.016814,-0.434822421041416,-1.904532716302663
0.0168165,-0.4374743578346415,-1.906545952962502
0.016819,-0.4404577867270252,-1.908223650179037
0.0168215,-0.4424467393219462,-1.90990134739557
0.016824,-0.4454301682143275,-1.912250123498717
0.0168265,-0.4487450892058624,-1.914263360158557
0.016829,-0.4510655338999368,-1.915941057375091
0.0168315,-0.4547119469906251,-1.918960912364851
0.016834,-0.4580268679821624,-1.920638609581386
0.0168365,-0.4606788047753879,-1.922651846241225
0.016839,-0.4626677573703088,-1.924665082901065
0.0168415,-0.4656511862626902,-1.926678319560905
0.016844,-0.4689661072542221,-1.928691556220744
0.0168465,-0.4716180440474529,-1.930369253437279
0.016849,-0.4746014729398343,-1.932718029540426
0.0168515,-0.4775849018322157,-1.934060187313653
0.016854,-0.4799053465262901,-1.935402345086879
0.0168565,-0.482557283319518,-1.93741558174672
0.016859,-0.4852092201127459,-1.939093278963253
0.0168615,-0.4885241411042807,-1.941106515623093
0.016864,-0.4918390620958156,-1.94345529172624
0.0168665,-0.4944909988890435,-1.94546852838608
0.016869,-0.4971429356822734,-1.947146225602615
0.0168715,-0.4994633803763457,-1.947817304489227
0.016874,-0.5021153171695736,-1.949830541149068
0.0168765,-0.505098746061955,-1.951172698922294
0.016879,-0.5077506828551804,-1.952850396138826
0.0168815,-0.5110656038467177,-1.954528093355361
0.016884,-0.5137175406399456,-1.956205790571895
0.0168865,-0.51603798533402,-1.956876869458508
0.016889,-0.5183584300280945,-1.958554566675042
0.0168915,-0.5210103668213223,-1.959896724448269
0.016894,-0.5239937957137036,-1.961574421664802
0.0168965,-0.5269772246060875,-1.963252118881337
0.016899,-0.5296291613993129,-1.964929816097869
0.0169015,-0.5322810981925409,-1.965936434427789
0.016904,-0.5346015428866152,-1.966943052757709
0.0169065,-0.5372534796798407,-1.967949671087628
0.016909,-0.539905416473071,-1.969627368304163
0.0169115,-0.5428888453654523,-1.971640604964003
0.016914,-0.5462037663569872,-1.97298276273723
